-58;-1.40893208
-56.2349;-1.246623902
-54.4698;-0.964161205
-52.7047;-1.581529733
-50.9396;-1.667496641
-49.1745;-2.079739497
-47.4094;-4.40117793
-45.6443;-4.912996355
-43.8792;-5.72520108
-42.1141;-5.233297768
-40.349;-4.98336309
-38.5839;-5.051406396
-36.8188;-4.795497183
-35.0537;-5.169569404
-33.2886;-4.673019233
-31.5235;-5.397265539
-29.7584;-4.865532
-27.9933;-4.386573513
-26.2282;-3.881725378
-24.4631;-4.399518337
-22.698;-4.487808675
-19.8673;-4.831676307
-15.6086;-5.073313021
-11.3499;-5.129407258
-7.0912;-5.534333183
-2.8325;-6.580887136
1.4262;-7.089386376
5.6849;-6.616070504
9.9436;-6.182916779
14.2023;-7.119259046
18.461;-8.097754971
22.7197;-8.423699001
26.9784;-7.51590173
31.2371;-7.039598591
35.4958;-7.091045968
39.7545;-6.477328544
44.0132;-6.252287758
48.2719;-5.979782618
52.5306;-5.332541419
56.7893;-4.518345183
61.048;-5.710928581
65.3067;-5.285740901
69.5654;-4.51203873
73.8241;-4.85159142
78.0828;-5.068666161
82.3415;-4.790518405
86.6002;-4.963447976
90.8589;-5.285740901
95.1176;-5.114470923
99.3763;-5.12675191
103.635;-5.045099943
107.8937;-4.660940966
112.1524;-5.174880101
116.4111;-5.815814847
120.6698;-7.018687722
124.9285;-6.138107773
129.1872;-5.007648959
133.4459;-5.294702703
137.7046;-4.81474846
141.9633;-5.1659183
146.222;-4.488804431
150.4807;-3.431311887
154.7394;-4.194724583
158.9981;-3.898653225
163.2568;-4.612278136
167.5155;-5.32487862
171.7742;-4.430358222
176.0329;-4.934322827
180.2916;-3.851235114
184.5503;-4.340771971
188.809;-3.728767017
193.0677;-4.02235492
197.3264;-4.125697861
201.5851;-4.0082627
205.8438;-4.656504789
210.1025;-5.637591678
214.3612;-6.801374124
218.6199;-6.403898045
222.8786;-4.977438308
227.1373;-5.797303497
231.396;-4.691315926
235.6547;-5.904253376
239.9134;-5.525776628
244.1721;-5.878585405
248.4308;-4.84972757
252.6895;-5.341445366
256.9482;-5.620521638
261.2069;-4.887061167
312.3113;-4.760893185
354.8983;-7.170103301
397.4853;-8.071340936
440.0723;-5.846318184
482.6593;-6.540221915
525.2463;-6.165444953
563.5746;-8.093493546
567.8333;-2.943643527
576.3507;-4.195139616
591.12755;-3.043089506
607.67115;-3.214118623
609.7391;-0.399494006
624.21475;-5.510020544
640.75835;-3.241362199
651.0981;-1.047597136
657.30195;-7.237717326
673.84555;-1.587450102
690.38915;-1.41780839
692.4571;-1.256408479
704.8648;-2.887952476
723.47635;-3.183091217
733.8161;-0.021269687
740.01995;-2.883285752
756.56355;-0.772160863
773.10715;-1.169210759
789.65075;-4.916085361
791.7187;-1.806015693
806.19435;-1.79732654
822.73795;-0.825409812
833.0777;-1.452907832
839.28155;1.711292899
855.82515;-1.847273096
872.36875;-1.535359376
874.4367;-0.976680076
888.91235;0.025470502
905.45595;-0.175703126
915.7957;-1.830639672
921.99955;-1.723037344
938.54315;0.309005498
955.08675;-0.976992194
957.1547;3.205949014
971.63035;-0.110999633
988.17395;2.624583335
998.5137;1.527086119
1004.71755;1.872484057
1024.5082;0.644631219
1050.577;-4.122111697
1053.8356;-0.781165682
1076.6458;-0.039989757
1102.7146;0.912148001
1119.0076;1.762491359
1132.042;0.933337449
1148.335;-0.693583327
1174.4038;-1.625540658
1184.1796;1.521176364
1200.4726;-2.574777479
1226.5414;2.589393716
1249.3516;-1.013123565
1255.8688;0.56189147
1278.679;0.954274642
1304.7478;-2.819339025
1314.5236;8.112523091
1330.8166;-6.639619929
1356.8854;0.380141502
1379.6956;5.569686849
1382.9542;-2.153763327
1409.023;-0.17658602
1435.0918;-7.737387389
1444.8676;-6.457485346
1461.1606;-4.466692483
1487.2294;-6.750990659
1510.0396;-0.989731089
1513.2982;-3.824702659
1536.1084;2.083117261
1539.367;-4.283659295
1562.1772;-4.510206528
1568.6944;-4.425263702
1591.5046;-4.218303414
1614.3148;-3.700088524
1617.5734;-4.913452322
1637.125;-6.848021654
1702.297;-5.21495936
1767.469;-5.311977838
1835.205;-6.335842889
1859.012;-6.103641503
1903.225;-5.515371905
1947.438;0.333585102
1967.844;-5.070212085
1971.245;-6.279700217
1991.651;-5.668795878
2015.458;-6.224767483
2039.265;-4.437068803
2107.285;-6.12210675
2175.305;-6.059069364
2239.924;-8.497828254
2307.944;-6.095512853
2375.964;-5.49764264
2443.984;-7.452786581
2551.96;-6.684518433
2659.76;-6.555488782
2766.6808;-5.691679595
2859.9148;-5.972392957
2953.1488;-6.707172494
3055.7062;-5.876851918
3148.9402;-7.762063759
3242.1742;-4.851509428
3335.4082;-5.676905208
3428.6422;-5.638491801
3521.8762;-7.569996722
3615.1102;-6.660879413
3705.3429;-8.697774965
3755.8493;-6.141805934
3818.9823;-6.977051305
3882.1153;-4.950005345
3888.4286;-4.392107912
3904.21185;-5.706375129
3938.935;-4.987336414
3945.2483;-3.012590669
3954.71825;-3.989137132
3964.1882;-4.132408442
3976.8148;-3.675417901
3989.4414;-6.660955224
4002.068;-9.28211096
4008.3813;-8.197908189
4014.6946;-4.213816173
4027.3212;-5.78220469
4039.9478;-3.031705454
4052.5744;-5.186808424
4065.201;-2.252732866
4071.5143;2.76370235
4077.8276;-6.223089838
4090.4542;-0.389042982
4103.0808;-11.25778684
4115.7074;-6.836856319
4128.334;-8.131956439
4134.6473;3.927431602
4140.9606;-5.709605771
4153.5872;-8.790120523
4166.2138;-4.519567003
4178.8404;-6.850734292
4191.467;-8.654500965
4197.7803;2.413549367
4204.0936;-10.3677122
4216.7202;-9.450963004
4229.3468;-11.06817099
4241.9734;-8.842858575
4254.6;-2.559897956
4260.9133;-7.414865653
4270.38325;-7.468734417
4279.8532;-8.057751965
4292.4798;-10.07334857
4305.1064;-8.482527034
4320.88965;-5.478013248
4324.0463;-6.556013931
4339.82955;-8.984787355
4352.45615;-6.629582866
4358.76945;-7.476576467
4380.866;-3.078320518
4387.1793;-5.530761832
4390.33595;-6.361109436
4402.96255;-4.937599197
4406.1192;0.241366801
4418.7458;-5.388394136
4434.52905;-4.038263295
4437.6857;-3.494804953
4440.84235;0.468433881
4443.999;-6.398174798
4447.15565;-5.416318378
4450.3123;-1.777731655
4453.46895;-0.45369221
4456.6256;-0.145148118
4459.78225;-1.584561401
4462.9389;0.206471934
4466.09555;0.416842905
4469.2522;-6.950899481
4472.40885;-7.739164519
4475.5655;-6.356476266
4478.72215;-8.223142974
4481.8788;-6.930363267
4485.03545;-6.484952824
4488.1921;-2.196891192
4491.34875;-5.479447044
4494.5054;6.719331807
4497.66205;-5.318979561
4500.8187;-5.475753745
4503.97535;-7.545573137
4507.132;-6.798380527
4510.28865;-4.769803304
4513.4453;-6.787111333
4516.60195;-5.43660415
4519.7586;-9.286893808
4522.91525;-7.988604385
4526.0719;-7.172540326
4529.22855;-6.628330658
4532.3852;-1.490395347
4535.54185;-5.14509009
4538.6985;-3.686768464
4541.85515;-5.846326661
4545.0118;-2.231953021
4548.16845;-1.338627718
4551.3251;-3.205043984
4554.48175;-3.592978073
4557.6384;-1.680480546
4560.79505;-4.564190723
4563.9517;-3.490797887
4567.10835;-3.371838111
4570.265;-3.394252637
4573.42165;-4.156722187
4576.5783;-6.686808779
4579.73495;-3.074689114
4582.8916;-5.504974716
4586.04825;-5.720980624
4589.2049;-3.76903854
4592.36155;-4.793970921
4595.5182;-6.102278009
4598.67485;-5.498713675
4601.8315;-6.876480548
4604.98815;-0.996926935
4608.1448;-8.059694294
4611.30145;-8.023540993
4614.4581;-4.432959308
4617.61475;-8.467824449
4620.7714;-7.690704063
4623.92805;-7.352482639
4627.0847;-9.040779786
4630.24135;-5.732675962
4633.398;-5.982476676
4636.55465;-4.600045419
4639.7113;-3.896791202
4642.86795;-3.04004498
4646.0246;-0.777291933
4649.18125;-4.687325186
4652.3379;0.028791895
4655.49455;-1.623504389
4658.6512;-4.507749573
4843.5125;-0.389549058
4848.584;-0.003812615
4853.6555;-1.205163436
4858.727;-4.455582356
4863.7985;-4.421473021
4868.87;-3.913845869
4873.9415;-3.917858732
4879.013;0.445126417
4884.0845;-7.229724615
4889.156;-1.269369241
4894.2275;-1.205163436
4899.299;1.648985277
4904.3705;-1.321536459
4909.442;2.633014492
4914.5135;-1.829916023
4919.585;1.00316516
4924.6565;-0.308539389
4929.728;0.950496334
4934.7995;-4.505241534
4939.871;-0.968404527
4944.9425;-1.081767902
4950.014;-3.367093304
4955.0855;2.089898584
4960.157;-1.450073472
4965.2285;-5.121717591
4970.3;1.354039856
4975.3715;-3.071144667
4980.443;-2.420057668
4985.5145;-3.709210522
4990.586;-1.801073571
4995.6575;-4.004260685
5000.729;-4.566372988
5005.8005;0.322598673
5010.872;-0.773547064
5015.9435;-0.188222815
5021.015;-0.507928513
5026.0865;0.081962328
5031.158;1.018965807
5036.2295;-0.054349607
5041.301;2.180689606
5046.3725;1.34664114
5051.444;2.870024205
5056.5155;-4.411315462
5061.587;3.125593409
5066.6585;-4.747518129
5071.73;-3.024996745
5076.8015;1.496496488
5081.873;-2.133388777
5086.9445;1.413605789
5092.016;-6.181364191
5097.0875;-2.527401749
5102.159;-1.776723545
5107.2305;-1.867400408
5112.302;-3.132673779
5117.3735;-2.004977165
5122.445;-2.133137973
5127.5165;1.01579273
5132.588;0.092872299
5137.6595;-1.857253651
5142.731;-2.029806754
5147.8025;-1.411825873
5152.874;-0.52498318
5157.9455;-2.680000589
5163.017;2.174087778
5168.0885;0.502296784
5173.16;0.253628364
5203.93;-4.436661624
5234.66;2.910973768
5265.39;6.459208033
5296.12;4.697774827
5326.85;-0.830407814
5357.58;-3.078476816
5388.31;0.15429187
