   4.5168038e+00	   6.8615525e+00	   1.8640390e+01	
   5.5647208e+00	   8.4909995e+00	   1.8221042e+01	
   6.8745026e+00	   1.0504285e+01	   1.8620637e+01	
   8.4575899e+00	   1.2702355e+01	   2.0125325e+01	
   1.0207382e+01	   1.4588881e+01	   2.2962863e+01	
   1.1827107e+01	   1.5333682e+01	   2.6981117e+01	
   1.2832847e+01	   1.4146047e+01	   3.1267836e+01	
   1.2765926e+01	   1.1078852e+01	   3.4323335e+01	
   1.1547024e+01	   7.3266411e+00	   3.5116240e+01	
   9.5877635e+00	   4.2805702e+00	   3.3862973e+01	
   7.4929929e+00	   2.5161853e+00	   3.1506469e+01	
   5.7099042e+00	   1.8439182e+00	   2.8844406e+01	
   4.4233790e+00	   1.8526696e+00	   2.6269659e+01	
   3.6353515e+00	   2.2329547e+00	   2.3916737e+01	
   3.2736699e+00	   2.8350348e+00	   2.1823661e+01	
   3.2629187e+00	   3.6278707e+00	   2.0011857e+01	
   3.5558819e+00	   4.6512655e+00	   1.8518515e+01	
   4.1413124e+00	   5.9820261e+00	   1.7417213e+01	
   5.0392761e+00	   7.7047619e+00	   1.6843168e+01	
   6.2859335e+00	   9.8640677e+00	   1.7024876e+01	
   7.8993460e+00	   1.2364172e+01	   1.8300731e+01	
   9.8101034e+00	   1.4793221e+01	   2.1044575e+01	
   1.1753809e+01	   1.6262643e+01	   2.5354169e+01	
   1.3200015e+01	   1.5634783e+01	   3.0484547e+01	
   1.3512542e+01	   1.2505418e+01	   3.4669778e+01	
   1.2407981e+01	   8.0640926e+00	   3.6268313e+01	
   1.0261220e+01	   4.2063065e+00	   3.5210009e+01	
   7.8153929e+00	   1.8990933e+00	   3.2656351e+01	
   5.6715819e+00	   9.7137306e-01	   2.9697048e+01	
   4.0889344e+00	   8.7199122e-01	   2.6852486e+01	
   3.0740850e+00	   1.1716801e+00	   2.4269036e+01	
   2.5282190e+00	   1.6545773e+00	   2.1960190e+01	
   2.3429658e+00	   2.2581463e+00	   1.9916305e+01	
   2.4418529e+00	   3.0070839e+00	   1.8137693e+01	
   2.7909345e+00	   3.9741971e+00	   1.6646552e+01	
   3.3970498e+00	   5.2621871e+00	   1.5501548e+01	
   4.3020584e+00	   6.9905293e+00	   1.4824579e+01	
   5.5722038e+00	   9.2636914e+00	   1.4844164e+01	
   7.2714494e+00	   1.2079580e+01	   1.5945186e+01	
   9.3942801e+00	   1.5120965e+01	   1.8657299e+01	
   1.1730841e+01	   1.7448259e+01	   2.3382007e+01	
   1.3708742e+01	   1.7494705e+01	   2.9627967e+01	
   1.4466312e+01	   1.4198079e+01	   3.5308809e+01	
   1.3436821e+01	   8.7127594e+00	   3.7892085e+01	
   1.0956575e+01	   3.7228841e+00	   3.6904922e+01	
   7.9932958e+00	   7.6632720e-01	   3.3929854e+01	
   5.3698626e+00	  -3.8654444e-01	   3.0522307e+01	
   3.4272671e+00	  -5.4378122e-01	   2.7350029e+01	
   2.1539962e+00	  -3.0935234e-01	   2.4536306e+01	
   1.3992367e+00	   1.9868866e-02	   2.2043632e+01	
   1.0018646e+00	   3.4321503e-01	   1.9821249e+01	
   8.3948375e-01	   6.5488587e-01	   1.7832881e+01	
   8.3600280e-01	   9.8825698e-01	   1.6054381e+01	
   9.5466330e-01	   1.3934751e+00	   1.4470145e+01	
   1.1895792e+00	   1.9336643e+00	   1.3073310e+01	
   1.5606604e+00	   2.6906258e+00	   1.1870504e+01	
   2.1130063e+00	   3.7751766e+00	   1.0893524e+01	
   2.9201275e+00	   5.3378467e+00	   1.0224143e+01	
   4.0882992e+00	   7.5692055e+00	   1.0043971e+01	
   5.7533633e+00	   1.0656350e+01	   1.0724965e+01	
   8.0444196e+00	   1.4606321e+01	   1.2951362e+01	
   1.0954474e+01	   1.8778333e+01	   1.7712720e+01	
   1.4046614e+01	   2.1184958e+01	   2.5598387e+01	
   1.6157358e+01	   1.8901325e+01	   3.4871862e+01	
   1.5866732e+01	   1.1561506e+01	   4.0879714e+01	
   1.2974175e+01	   3.4832992e+00	   4.0848916e+01	
   8.8740554e+00	  -1.4635577e+00	   3.7052324e+01	
   5.0789814e+00	  -3.3019536e+00	   3.2648629e+01	
   2.2430824e+00	  -3.5829291e+00	   2.8874092e+01	
   3.4731795e-01	  -3.4266394e+00	   2.5790603e+01	
  -8.7703907e-01	  -3.3458540e+00	   2.3221705e+01	
  -1.7143562e+00	  -3.5262291e+00	   2.1044258e+01	
  -2.3909949e+00	  -4.0308669e+00	   1.9210237e+01	
  -3.0737279e+00	  -4.8995568e+00	   1.7728838e+01	
  -3.8893916e+00	  -6.1853510e+00	   1.6665353e+01	
  -4.9428885e+00	  -7.9514909e+00	   1.6161132e+01	
  -6.3210944e+00	  -1.0225017e+01	   1.6467493e+01	
  -8.0686553e+00	  -1.2879171e+01	   1.7964389e+01	
  -1.0116411e+01	  -1.5423137e+01	   2.1068902e+01	
  -1.2161524e+01	  -1.6819633e+01	   2.5853400e+01	
  -1.3597586e+01	  -1.5804995e+01	   3.1376309e+01	
  -1.3734638e+01	  -1.2101963e+01	   3.5583407e+01	
  -1.2344996e+01	  -7.2649238e+00	   3.6811126e+01	
  -9.9390896e+00	  -3.3618952e+00	   3.5296023e+01	
  -7.3456952e+00	  -1.2078023e+00	   3.2436135e+01	
  -5.1586086e+00	  -4.4158347e-01	   2.9330919e+01	
  -3.5889046e+00	  -4.3540395e-01	   2.6428284e+01	
  -2.6006364e+00	  -7.5754156e-01	   2.3820727e+01	
  -2.0699860e+00	  -1.2084877e+00	   2.1495363e+01	
  -1.8767621e+00	  -1.7378944e+00	   1.9428955e+01	
  -1.9391122e+00	  -2.3743235e+00	   1.7610348e+01	
  -2.2195881e+00	  -3.1883627e+00	   1.6046282e+01	
  -2.7215664e+00	  -4.2793195e+00	   1.4770688e+01	
  -3.4845578e+00	  -5.7715866e+00	   1.3865154e+01	
  -4.5791481e+00	  -7.8036292e+00	   1.3497215e+01	
  -6.0944624e+00	  -1.0478919e+01	   1.3980381e+01	
  -8.0984713e+00	  -1.3718836e+01	   1.5831892e+01	
  -1.0534282e+01	  -1.6946427e+01	   1.9698248e+01	
  -1.3028316e+01	  -1.8726635e+01	   2.5821358e+01	
  -1.4743885e+01	  -1.7171493e+01	   3.2912862e+01	
  -1.4706347e+01	  -1.1975451e+01	   3.7926184e+01	
  -1.2686790e+01	  -5.7197457e+00	   3.8709537e+01	
  -9.5369320e+00	  -1.2618284e+00	   3.6205802e+01	
  -6.3882005e+00	   8.1194772e-01	   3.2573893e+01	
  -3.8904475e+00	   1.3594482e+00	   2.9057186e+01	
  -2.1679233e+00	   1.2614342e+00	   2.5966961e+01	
  -1.0811342e+00	   1.0101706e+00	   2.3271282e+01	
  -4.3000801e-01	   8.0645883e-01	   2.0891795e+01	
  -4.2866638e-02	   7.0712968e-01	   1.8771807e+01	
   2.0313062e-01	   7.1643120e-01	   1.6874986e+01	
   3.8948157e-01	   8.3015450e-01	   1.5176454e+01	
   5.7089494e-01	   1.0541669e+00	   1.3658135e+01	
   7.8898336e-01	   1.4123178e+00	   1.2307964e+01	
   1.0834747e+00	   1.9519655e+00	   1.1122147e+01	
   1.5017665e+00	   2.7511306e+00	   1.0111536e+01	
   2.1081965e+00	   3.9285057e+00	   9.3158977e+00	
   2.9937589e+00	   5.6536881e+00	   8.8345239e+00	
   4.2843136e+00	   8.1441462e+00	   8.8888791e+00	
   6.1367596e+00	   1.1603173e+01	   9.9370763e+00	
   8.6889199e+00	   1.5975907e+01	   1.2820155e+01	
   1.1883008e+01	   2.0322513e+01	   1.8690006e+01	
   1.5087963e+01	   2.2027922e+01	   2.7912676e+01	
   1.6835581e+01	   1.7940600e+01	   3.7639716e+01	
   1.5701101e+01	   9.0761564e+00	   4.2396949e+01	
   1.2011297e+01	   1.0398461e+00	   4.0696057e+01	
   7.5657007e+00	  -3.0760514e+00	   3.6128547e+01	
   3.7921674e+00	  -4.2842256e+00	   3.1674931e+01	
   1.1097311e+00	  -4.3135140e+00	   2.8084961e+01	
  -6.4749582e-01	  -4.1518679e+00	   2.5218247e+01	
  -1.8024672e+00	  -4.1965249e+00	   2.2867231e+01	
  -2.6487527e+00	  -4.5776929e+00	   2.0926614e+01	
  -3.4077184e+00	  -5.3391536e+00	   1.9379102e+01	
  -4.2388552e+00	  -6.5114052e+00	   1.8276458e+01	
  -5.2590376e+00	  -8.1221984e+00	   1.7743801e+01	
  -6.5502055e+00	  -1.0157341e+01	   1.7996651e+01	
  -8.1415380e+00	  -1.2462109e+01	   1.9338438e+01	
  -9.9541148e+00	  -1.4585974e+01	   2.2061273e+01	
  -1.1716925e+01	  -1.5686274e+01	   2.6136543e+01	
  -1.2936220e+01	  -1.4821427e+01	   3.0755523e+01	
  -1.3078047e+01	  -1.1815549e+01	   3.4330042e+01	
  -1.1961781e+01	  -7.8141512e+00	   3.5553898e+01	
  -9.9629715e+00	  -4.4090133e+00	   3.4472988e+01	
  -7.7349880e+00	  -2.3699949e+00	   3.2088821e+01	
  -5.7945515e+00	  -1.5472467e+00	   2.9322993e+01	
  -4.3681510e+00	  -1.4829370e+00	   2.6636520e+01	
  -3.4679428e+00	  -1.8157485e+00	   2.4179801e+01	
  -3.0148067e+00	  -2.3632908e+00	   2.1985499e+01	
  -2.9208886e+00	  -3.0777670e+00	   2.0063498e+01	
  -3.1268864e+00	  -3.9915768e+00	   1.8435518e+01	
  -3.6122794e+00	  -5.1815467e+00	   1.7153095e+01	
  -4.3929046e+00	  -6.7451417e+00	   1.6319537e+01	
  -5.5107775e+00	  -8.7686505e+00	   1.6122715e+01	
  -7.0107749e+00	  -1.1255048e+01	   1.6871220e+01	
  -8.8878789e+00	  -1.3970152e+01	   1.8986622e+01	
  -1.0985816e+01	  -1.6214372e+01	   2.2817607e+01	
  -1.2871894e+01	  -1.6767430e+01	   2.8106304e+01	
  -1.3851178e+01	  -1.4584272e+01	   3.3383743e+01	
  -1.3349193e+01	  -1.0140072e+01	   3.6491952e+01	
  -1.1446282e+01	  -5.4714094e+00	   3.6468310e+01	
  -8.8626233e+00	  -2.2636772e+00	   3.4225098e+01	
  -6.3810656e+00	  -7.5024866e-01	   3.1167995e+01	
  -4.4347800e+00	  -3.6276233e-01	   2.8115453e+01	
  -3.1120237e+00	  -5.2784998e-01	   2.5329086e+01	
  -2.3246375e+00	  -9.1516572e-01	   2.2837868e+01	
  -1.9425360e+00	  -1.3962340e+00	   2.0618679e+01	
  -1.8586962e+00	  -1.9591884e+00	   1.8651782e+01	
  -2.0090983e+00	  -2.6522620e+00	   1.6932184e+01	
  -2.3731626e+00	  -3.5581028e+00	   1.5475376e+01	
  -2.9691449e+00	  -4.7862473e+00	   1.4330179e+01	
  -3.8496596e+00	  -6.4693547e+00	   1.3605245e+01	
  -5.0952507e+00	  -8.7427478e+00	   1.3515971e+01	
  -6.7948531e+00	  -1.1666949e+01	   1.4450262e+01	
  -8.9867585e+00	  -1.5021185e+01	   1.7001829e+01	
  -1.1519902e+01	  -1.7927656e+01	   2.1768495e+01	
  -1.3845892e+01	  -1.8637162e+01	   2.8553770e+01	
  -1.4992242e+01	  -1.5550935e+01	   3.5273043e+01	
  -1.4156169e+01	  -9.5158439e+00	   3.8771011e+01	
  -1.1555340e+01	  -3.6970247e+00	   3.8043581e+01	
  -8.2791830e+00	  -1.9290612e-01	   3.4870014e+01	
  -5.3279475e+00	   1.1744745e+00	   3.1191357e+01	
  -3.1271228e+00	   1.3905281e+00	   2.7826001e+01	
  -1.6673391e+00	   1.1956751e+00	   2.4894416e+01	
  -7.6751967e-01	   9.5221965e-01	   2.2327569e+01	
  -2.3176154e-01	   7.9153571e-01	   2.0052891e+01	
   9.3986368e-02	   7.4312516e-01	   1.8022454e+01	
   3.1598596e-01	   8.0555333e-01	   1.6205246e+01	
   5.0468352e-01	   9.7870336e-01	   1.4579624e+01	
   7.0961345e-01	   1.2771382e+00	   1.3130448e+01	
   9.7237463e-01	   1.7367522e+00	   1.1849836e+01	
   1.3373428e+00	   2.4210640e+00	   1.0741523e+01	
   1.8613062e+00	   3.4298646e+00	   9.8312540e+00	
   2.6231682e+00	   4.9096547e+00	   9.1893247e+00	
   3.7332506e+00	   7.0582046e+00	   8.9775837e+00	
   5.3362766e+00	   1.0094563e+01	   9.5399758e+00	
   7.5861186e+00	   1.4110127e+01	   1.1542536e+01	
   1.0533381e+01	   1.8622309e+01	   1.6042905e+01	
   1.3831973e+01	   2.1760887e+01	   2.3936800e+01	
   1.6349853e+01	   2.0251288e+01	   3.3945233e+01	
   1.6465750e+01	   1.2883104e+01	   4.1181957e+01	
   1.3673933e+01	   3.9672944e+00	   4.1849952e+01	
   9.3593759e+00	  -1.7290685e+00	   3.8010507e+01	
   5.2503764e+00	  -3.8879960e+00	   3.3358262e+01	
   2.1482942e+00	  -4.2413829e+00	   2.9422767e+01	
   6.5794725e-02	  -4.0877509e+00	   2.6284352e+01	
  -1.2848661e+00	  -4.0176220e+00	   2.3727051e+01	
  -2.2157535e+00	  -4.2409450e+00	   2.1604527e+01	
  -2.9756570e+00	  -4.8245689e+00	   1.9866037e+01	
  -3.7458199e+00	  -5.8023043e+00	   1.8532690e+01	
  -4.6589309e+00	  -7.2094085e+00	   1.7693005e+01	
  -5.8141722e+00	  -9.0670721e+00	   1.7518450e+01	
  -7.2732607e+00	  -1.1313909e+01	   1.8279898e+01	
  -9.0235798e+00	  -1.3670261e+01	   2.0313322e+01	
  -1.0900782e+01	  -1.5473883e+01	   2.3825551e+01	
  -1.2508116e+01	  -1.5717168e+01	   2.8455262e+01	
  -1.3270109e+01	  -1.3672559e+01	   3.2900082e+01	
  -1.2759089e+01	  -9.8473505e+00	   3.5459326e+01	
  -1.1080037e+01	  -5.8667852e+00	   3.5422333e+01	
  -8.8272905e+00	  -3.0601622e+00	   3.3487779e+01	
  -6.6468478e+00	  -1.6686047e+00	   3.0764847e+01	
  -4.9176221e+00	  -1.2853001e+00	   2.7960513e+01	
  -3.7397213e+00	  -1.4555501e+00	   2.5348289e+01	
  -3.0597438e+00	  -1.9015907e+00	   2.2994898e+01	
  -2.7814294e+00	  -2.5138299e+00	   2.0909030e+01	
  -2.8245768e+00	  -3.2899952e+00	   1.9098749e+01	
  -3.1462861e+00	  -4.2883751e+00	   1.7592356e+01	
  -3.7434882e+00	  -5.6008666e+00	   1.6455279e+01	
  -4.6472987e+00	  -7.3318370e+00	   1.5816128e+01	
  -5.9098354e+00	  -9.5583667e+00	   1.5904939e+01	
  -7.5734742e+00	  -1.2233220e+01	   1.7087640e+01	
  -9.6015663e+00	  -1.4988978e+01	   1.9823076e+01	
  -1.1755022e+01	  -1.6899476e+01	   2.4364405e+01	
  -1.3476296e+01	  -1.6598830e+01	   3.0080283e+01	
  -1.4011378e+01	  -1.3363484e+01	   3.5022489e+01	
  -1.2938617e+01	  -8.3891417e+00	   3.7108837e+01	
  -1.0619552e+01	  -3.9627684e+00	   3.6085377e+01	
  -7.9099902e+00	  -1.3251660e+00	   3.3320790e+01	
  -5.5207092e+00	  -2.7756008e-01	   3.0130866e+01	
  -3.7521914e+00	  -1.4393269e-01	   2.7110682e+01	
  -2.6028159e+00	  -4.0773746e-01	   2.4397493e+01	
  -1.9480698e+00	  -8.1155987e-01	   2.1979703e+01	
  -1.6531584e+00	  -1.2734462e+00	   1.9825592e+01	
  -1.6187250e+00	  -1.8038682e+00	   1.7913903e+01	
  -1.7905100e+00	  -2.4592760e+00	   1.6238012e+01	
  -2.1559223e+00	  -3.3243365e+00	   1.4810125e+01	
  -2.7389508e+00	  -4.5096619e+00	   1.3673429e+01	
  -3.5968957e+00	  -6.1525218e+00	   1.2927930e+01	
  -4.8164598e+00	  -8.4026103e+00	   1.2777902e+01	
  -6.4985919e+00	  -1.1354551e+01	   1.3604157e+01	
  -8.7058650e+00	  -1.4850415e+01	   1.6021355e+01	
  -1.1326769e+01	  -1.8080104e+01	   2.0728381e+01	
  -1.3845797e+01	  -1.9242195e+01	   2.7732984e+01	
  -1.5248819e+01	  -1.6416819e+01	   3.5050604e+01	
  -1.4585345e+01	  -1.0144438e+01	   3.9190045e+01	
  -1.1961004e+01	  -3.8135576e+00	   3.8718512e+01	
  -8.5163679e+00	   6.9435567e-02	   3.5466496e+01	
  -5.3675336e+00	   1.5968650e+00	   3.1633365e+01	
  -3.0048892e+00	   1.8577529e+00	   2.8156155e+01	
  -1.4279402e+00	   1.6831093e+00	   2.5161546e+01	
  -4.4021291e-01	   1.4795640e+00	   2.2562333e+01	
   1.7416865e-01	   1.3981514e+00	   2.0273785e+01	
   5.8757791e-01	   1.4812349e+00	   1.8244094e+01	
   9.2308594e-01	   1.7429113e+00	   1.6444675e+01	
   1.2688090e+00	   2.2065481e+00	   1.4862845e+01	
   1.6958416e+00	   2.9219552e+00	   1.3502728e+01	
   2.2743747e+00	   3.9749171e+00	   1.2395090e+01	
   3.0869763e+00	   5.4927761e+00	   1.1620259e+01	
   4.2377421e+00	   7.6385121e+00	   1.1353405e+01	
   5.8504799e+00	   1.0563130e+01	   1.1943059e+01	
   8.0339233e+00	   1.4239428e+01	   1.4007511e+01	
   1.0764301e+01	   1.8054915e+01	   1.8400765e+01	
   1.3634010e+01	   2.0251601e+01	   2.5580153e+01	
   1.5615592e+01	   1.8321367e+01	   3.4018042e+01	
   1.5462358e+01	   1.1866213e+01	   3.9729012e+01	
   1.2935816e+01	   4.4518294e+00	   4.0111925e+01	
   9.1985814e+00	  -3.8797829e-01	   3.6832100e+01	
   5.6288046e+00	  -2.3630199e+00	   3.2687739e+01	
   2.8991705e+00	  -2.7560865e+00	   2.8966713e+01	
   1.0538719e+00	  -2.6181514e+00	   2.5841035e+01	
  -1.2691473e-01	  -2.4682358e+00	   2.3186749e+01	
  -8.9877843e-01	  -2.5041199e+00	   2.0891853e+01	
  -1.4711429e+00	  -2.7912579e+00	   1.8898230e+01	
  -1.9986976e+00	  -3.3641507e+00	   1.7188767e+01	
  -2.5983216e+00	  -4.2718745e+00	   1.5781682e+01	
  -3.3697615e+00	  -5.5940457e+00	   1.4741498e+01	
  -4.4110390e+00	  -7.4353605e+00	   1.4208769e+01	
  -5.8215411e+00	  -9.8849392e+00	   1.4450026e+01	
  -7.6784813e+00	  -1.2896827e+01	   1.5910740e+01	
  -9.9583040e+00	  -1.6029835e+01	   1.9175994e+01	
  -1.2378072e+01	  -1.8109875e+01	   2.4581183e+01	
  -1.4240223e+01	  -1.7396511e+01	   3.1271879e+01	
  -1.4617655e+01	  -1.3145050e+01	   3.6676564e+01	
  -1.3092269e+01	  -7.2166333e+00	   3.8375144e+01	
  -1.0259953e+01	  -2.4592302e+00	   3.6587564e+01	
  -7.1900615e+00	   4.3098137e-02	   3.3242040e+01	
  -4.6278622e+00	   8.6554717e-01	   2.9761006e+01	
  -2.8028389e+00	   8.7161174e-01	   2.6624589e+01	
  -1.6345754e+00	   6.1068142e-01	   2.3868622e+01	
  -9.4514407e-01	   3.2730665e-01	   2.1431094e+01	
  -5.6799600e-01	   9.5673602e-02	   1.9256847e+01	
  -3.8185002e-01	  -8.3441568e-02	   1.7308419e+01	
  -3.1026342e-01	  -2.3355106e-01	   1.5559276e+01	
  -3.1088491e-01	  -3.8313385e-01	   1.3988648e+01	
  -3.6481902e-01	  -5.6126266e-01	   1.2579342e+01	
  -4.6937462e-01	  -7.9987970e-01	   1.1317319e+01	
  -6.3454442e-01	  -1.1391305e+00	   1.0192459e+01	
  -8.8278497e-01	  -1.6348636e+00	   9.2009048e+00	
  -1.2517757e+00	  -2.3687140e+00	   8.3505386e+00	
  -1.8001477e+00	  -3.4613833e+00	   7.6733498e+00	
  -2.6161385e+00	  -5.0878406e+00	   7.2528779e+00	
  -3.8275468e+00	  -7.4847897e+00	   7.2832761e+00	
  -5.6045793e+00	  -1.0912167e+01	   8.1864282e+00	
  -8.1252911e+00	  -1.5450893e+01	   1.0794257e+01	
  -1.1421084e+01	  -2.0387344e+01	   1.6410837e+01	
  -1.4979869e+01	  -2.3163975e+01	   2.5921944e+01	
  -1.7302845e+01	  -1.9863958e+01	   3.6990034e+01	
  -1.6588130e+01	  -1.0437334e+01	   4.3318974e+01	
