6988.3;-18.835
6992.6;-19.178
6997;-19.209
7001.3;-19.385
7005.7;-19.866
7010;-19.536
7014.3;-18.446
7018.7;-18.108
7023;-18.124
7027.4;-19.538
7031.7;-19.482
7036.1;-19.181
7040.4;-19.063
7044.8;-18.908
7049.1;-19.151
7053.5;-19.211
7057.8;-19.545
7062.2;-19.987
7066.5;-20.361
7070.9;-20.411
7075.2;-20.306
7079.6;-19.893
7083.9;-19.629
7088.3;-19.226
7092.6;-18.893
7097;-19.114
7101.3;-19.355
7105.7;-19.76
7110;-20.583
7114.3;-20.509
7118.7;-20.245
7123;-20.167
7127.4;-19.705
7131.7;-19.777
7136.1;-19.75
7140.4;-19.813
7144.8;-19.839
7149.1;-19.504
7153.5;-19.07
7157.8;-18.556
7162.2;-18.473
7166.5;-18.371
7175.2;-18.707
7179.6;-19.402
7188.3;-19.686
7192.6;-19.492
7197;-19.264
7201.3;-19.286
7205.7;-19.292
7210;-18.827
7214.3;-18.785
7218.7;-18.95
7223;-19.334
7227.4;-19.396
7231.7;-19.643
7236.1;-19.837
7240.4;-19.778
7244.8;-20.074
7249.1;-20.567
7253.5;-20.758
7257.8;-20.082
7263.3;-19.738
7270;-19.223
7276.7;-19.172
7283.3;-19.376
7290;-19.61
7296.7;-19.851
7303.3;-19.902
7310;-20.288
7316.7;-20.382
7323.3;-20.421
7330;-19.992
7336.7;-19.783
7343.3;-19.3
7350;-18.91
7356.7;-18.91
7363.3;-19.157
7370;-19.335
7376.7;-19.531
7383.3;-19.639
7390;-19.825
7396.7;-19.934
7403.3;-20.274
7410;-20.176
7416.7;-20.063
7423.3;-20.135
7430;-20.149
7436.7;-19.615
7443.3;-19.49
7450;-19.566
7456.7;-19.783
7463.3;-20.089
7470;-20.458
7476.7;-20.633
7483.3;-20.545
7490;-20.445
7496.7;-20.579
7503.3;-20.775
7510;-20.422
7516.7;-20.587
7523.3;-21.071
7530;-20.025
7536.7;-20.655
7543.3;-21.131
7550;-21.492
7556.7;-20.957
7563.3;-20.321
7570;-19.927
7576.7;-19.75
7583.3;-20.254
7590;-20.315
7596.7;-20.784
7603.3;-20.796
7610;-20.813
7616.7;-20.748
7623.3;-21.413
7630;-20.879
7636.7;-20.59
7643.3;-20.758
7650;-21.032
7656.7;-20.933
7663.3;-20.954
7670;-20.312
7676.7;-20.276
7683.3;-20.686
7690;-20.384
7696.7;-20.93
7703.3;-21.56
7710;-21.232
7716.7;-20.613
7723.3;-20.252
7730;-20.037
7736.7;-20.423
7743.3;-20.607
7750;-19.478
7756.7;-18.85
7763.3;-18.29
7770;-18.703
7776.7;-19.07
7783.3;-19.536
7790;-19.58
7796.7;-19.66
7803.3;-19.447
7810;-19.486
7816.7;-19.111
7823.3;-19.618
7830;-19.439
7836.7;-19.389
7843.3;-19.957
7850;-20.511
7856.7;-20.17
7863.3;-19.814
7870;-19.616
7876.7;-19.831
7883.3;-19.514
7890;-19.693
7896.7;-20.267
7903.3;-20.266
7910;-19.253
7916.7;-19.081
7923.3;-19.916
7930;-19.551
7936.7;-19.042
7943.3;-18.892
7950;-18.683
7956.7;-18.562
7962.5;-18.459
7967.6;-19.168
7972.7;-19.847
7977.8;-20.18
7982.9;-20.342
7988;-20.479
7993;-19.849
7998.1;-19.642
8003.2;-18.352
8008.3;-18.349
8013.4;-18.687
8018.5;-19.563
8023.5;-19.645
8028.6;-19.753
8033.7;-20.193
8038.8;-19.079
8043.9;-19.068
8049;-18.824
8054;-19.275
8059.1;-19.143
8064.2;-19.394
8069.3;-19.163
8074.4;-18.862
8079.5;-18.796
8084.5;-19.702
8089.6;-19.776
8094.7;-19.136
8099.8;-20.392
8104.9;-19.909
8110;-19.603
8115;-20.536
8120.1;-19.986
8125.2;-20.097
8130.3;-19.404
8135.4;-18.567
8140.5;-19.445
8145.5;-19.584
8150.6;-20.397
8155.7;-20.117
8160.8;-19.639
8165.9;-19.173
8171;-19.891
8176;-20.515
8181.1;-19.268
8186.2;-18.612
8191.3;-18.838
8196.4;-19.567
8201.5;-19.838
8206.5;-19.599
8211.6;-19.12
8216.7;-19.354
8221.8;-19.118
8226.9;-17.986
8232;-18.096
8237;-18.292
8242.1;-17.649
8247.2;-17.669
8252.3;-18.207
8257.4;-18.248
8262.5;-18.388
8267.5;-18.642
8272.6;-18.445
8277.7;-18.945
8282.8;-19.116
8287.9;-18.734
8293;-18.87
8298;-19.015
8303.1;-19.13
8308.2;-19.429
8313.3;-19.464
8318.4;-18.846
8323.5;-18.625
8328.5;-18.844
8333.6;-19.317
8338.7;-19.472
8343.8;-19.907
8348.9;-20.206
8354;-20.88
8359;-19.947
8364.1;-19.092
8369.2;-17.841
8374.3;-18.105
8379.4;-19.905
8384.5;-19.886
8389.5;-19.211
8394.6;-19.2
8399.7;-19.727
8404.8;-19.511
8409.9;-19.788
8415;-18.886
8420;-18.653
8425.1;-18.72
8430.2;-19.587
8435.3;-19.643
8440.4;-19.414
8445.5;-19.458
8450.5;-18.924
8455.6;-19.039
8460.7;-19.728
8465.8;-19.97
8470.9;-19.611
8476;-19.285
8481;-18.691
8486.1;-19.871
8491.2;-20.704
8496.3;-20.65
8501.4;-20.722
8506.5;-20.613
8511.5;-20.307
8516.6;-20.58
8521.7;-20.843
8526.8;-20.976
8531.9;-20.23
8537;-19.204
8542;-18.89
8547.1;-19.778
8552.2;-19.87
8557.3;-19.621
8562.4;-20.14
8567.5;-20.423
8572.5;-19.901
8577.6;-19.347
8582.7;-19.5113
8587.8;-19.4
8592.9;-19.093
8598;-19.72
8603;-19.78
8608.1;-20.138
8613.2;-20.814
8618.3;-20.25
8623.4;-19.462
8628.5;-19.199
8633.5;-21.6
8638.6;-22.198
8643.7;-21.058
8648.8;-20.319
8653.9;-19.851
8659;-19.831
8664;-20.875
8669.1;-20.865
8674.2;-20.692
8679.3;-20.447
8684.4;-20.717
8689.5;-19.932
8694.5;-20.082
8699.6;-20.8
8704.7;-19.801
8709.8;-19.464
8714.9;-20.344
8720;-20.734
8725;-21.082
8730.1;-20.794
8735.2;-20.638
8740.3;-20.33
8745.4;-20.711
8750.5;-20.6
8755.5;-20.431
8760.6;-19.722
8765.7;-19.294
8770.8;-19.566
8775.9;-20.436
8781;-20.163
8786;-19.391
8791.1;-19.281
8796.2;-18.943
8801.3;-18.866
8806.4;-19.184
8811.5;-19.691
8816.5;-19.921
8821.6;-19.986
8826.7;-20.205
8831.8;-20.357
8836.9;-20.289
8842;-20.878
8847;-21.023
8852.1;-20.624
8857.2;-20.038
8862.3;-19.969
8867.4;-19.771
8872.5;-20.242
8877.5;-20.424
8882.6;-20.531
8887.7;-20.363
8892.8;-19.633
8897.9;-18.586
8908;-18.438
8913.1;-19.118
8918.2;-19.894
8923.3;-20.618
8928.4;-20.854
8933.5;-21.1
8938.5;-21.157
8943.6;-20.914
8948.7;-19.966
8953.8;-20.34
8958.9;-20.51
8964;-20.174
8969;-19.334
8974.1;-19.078
8979.2;-19.65
8984.3;-21.081
8989.4;-21.808
8994.5;-21.115
8999.5;-20.301
9004.6;-20.444
9009.7;-20.238
9014.8;-19.826
9019.9;-20.684
9025;-20.193
9030;-18.697
9035.1;-19.377
9040.2;-19.82
9045.3;-19.637
